"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000031487",1194.21965233703,-0.0164898009247944,0.0423608047515007,0,1,1
"ENSMUSG00000031788",1948.06079696283,0.338919506996746,0.0329166417451544,0,1,1
"ENSMUSG00000052446",666.790116927555,0.24637994100906,0.0562927933733431,0,1,1
"ENSMUSG00000033931",1647.91991338898,-0.169737863935588,0.0363447137574048,0,1,1
"ENSMUSG00000031488",1927.85526894843,0.0449275466920365,0.0332613897884238,0,1,1
"ENSMUSG00000110648",202.211679585264,1.99121054343156,0.119100248130216,8.32248932300996,8.6134883587171e-17,1.1600790571325e-15
"ENSMUSG00000031489",475.765825219467,-1.40328106166587,0.0790015245481825,-5.10472505400717,3.31275811656453e-07,2.86044873310328e-06
"ENSMUSG00000109674",231.971509542083,-1.63857045422495,0.118455566722258,-5.39080156293717,7.01440978725415e-08,6.31114971885362e-07
"ENSMUSG00000038894",11922.6316792414,-0.64841854985946,0.0140864480969751,0,1,1
"ENSMUSG00000031490",7056.11224157752,0.0828632430634771,0.0173646209606218,0,1,1
"ENSMUSG00000109953",235.724411546403,-1.28967531832835,0.109956502874602,-2.63445372265712,0.00842727907635409,0.0529283164871522
"ENSMUSG00000031789",455.107164127013,-1.59104981708923,0.0837592664341262,-7.05653048614119,1.70711202024628e-12,1.91920105088867e-11
"ENSMUSG00000046556",3095.20034036337,-0.587416405978762,0.0274610720885091,0,1,1
"ENSMUSG00000110372",72.0650370564839,4.87975430724328,0.427677474552565,9.07168260685759,1.17193050470764e-19,1.7360784342582e-18
"ENSMUSG00000031502",43304.518858284,0.527915957045601,0.00699728576564593,0,1,1
"ENSMUSG00000031792",1899.87257116641,-0.413183373391295,0.0344629217321347,0,1,1
"ENSMUSG00000031790",11254.5538365963,-2.71053491324391,0.0220038822493568,-77.7378688842014,0,0
"ENSMUSG00000031796",3366.86137064871,0.292191505188998,0.0250420559646446,0,1,1
"ENSMUSG00000031503",23861.2783495134,0.671805542357842,0.0094670178744097,0,1,1
"ENSMUSG00000031504",348.406086245646,-0.716865001419953,0.083059687617106,0,1,1
"ENSMUSG00000110331",2498.02049071156,0.807582239366568,0.029442822645554,0,1,1
"ENSMUSG00000039328",422.481132798217,-0.289947518266205,0.0723590753037354,0,1,1
"ENSMUSG00000046707",4895.52015487066,0.0529123294468704,0.0208672214815235,0,1,1
"ENSMUSG00000110598",41.7259149735106,-0.616202557259028,0.237248890694005,0,1,1
"ENSMUSG00000031577",1244.12038663405,-0.398584008845141,0.0425336009573973,0,1,1
"ENSMUSG00000031505",2381.63971919833,-0.332164670389752,0.0305743586527369,0,1,1
"ENSMUSG00000031578",3607.98412333537,-0.386530588555105,0.0249511034864668,0,1,1
"ENSMUSG00000081436",868.651775546657,0.0990735428693936,0.0494656245160161,0,1,1
"ENSMUSG00000031669",793.03504457986,0.6721448963127,0.051924323115011,0,1,1
"ENSMUSG00000046152",2693.80217131102,0.384022102711532,0.0279950622599809,0,1,1
"ENSMUSG00000110133",309.37194239644,0.953578567609766,0.0844372837807553,0,1,1
"ENSMUSG00000093862",410.377178142069,0.278515883186933,0.0717338742011932,0,1,1
"ENSMUSG00000056228",2129.81270260801,-0.276705317669899,0.0321965984938619,0,1,1
"ENSMUSG00000045969",3053.69687733944,0.270511815180048,0.0262988181112622,0,1,1
"ENSMUSG00000031508",3908.26287654868,-0.347929404343413,0.023897350959049,0,1,1
"ENSMUSG00000109933",3486.21518655592,0.453595569233893,0.0246243536372917,0,1,1
"ENSMUSG00000110177",420.385131023529,0.150301263509412,0.0710118731750701,0,1,1
"ENSMUSG00000048148",34.1341186862709,-0.876069644832992,0.270844103853451,0,1,1
"ENSMUSG00000036564",1503.92346014435,-1.39772306043979,0.044388833452308,-8.95998001089873,3.24737272270205e-19,4.75778501864125e-18
"ENSMUSG00000031671",1325.62618814936,0.379839309111763,0.0399063640573115,0,1,1
"ENSMUSG00000031622",7116.56687332307,-0.380258499957222,0.0177567937231348,0,1,1
"ENSMUSG00000050147",23.9243151009791,-2.40410466333199,0.440287280790541,-3.18906478699748,0.00142733884552058,0.00956725152752917
"ENSMUSG00000004383",3619.99410603168,-0.145187745405701,0.0244869733053024,0,1,1
"ENSMUSG00000047657",693.042150653685,0.431083898392009,0.0552127805682266,0,1,1
"ENSMUSG00000034518",2251.07161281878,0.171777175486742,0.0306735886893749,0,1,1
"ENSMUSG00000042870",688.494074286387,-0.965507942226864,0.0610718764050203,0,1,1
"ENSMUSG00000110429",226.184783746805,1.18634282669507,0.100712946752017,1.85023706191314,0.0642793894088568,0.359231497446984
"ENSMUSG00000005413",9781.48971984335,-1.16204825363416,0.016703986192299,-9.70117262841516,2.98053160565384e-22,4.79622279807766e-21
"ENSMUSG00000005410",14252.7382774148,1.95415888814177,0.0140949599277692,67.695040853712,0,0
"ENSMUSG00000034472",38.4511208129321,-2.5217564321074,0.358008299530985,-4.25061774852987,2.13181726435556e-05,0.000162623720689428
"ENSMUSG00000049891",1362.65392866377,0.785469926194283,0.0398170421951528,0,1,1
"ENSMUSG00000110469",1418.35349245959,1.30637846705921,0.04072332459023,7.523414901462,5.33637383403398e-14,6.44638418516626e-13
"ENSMUSG00000101431",5667.77645002739,2.48189736924298,0.0247860230223359,59.7876217539043,0,0
"ENSMUSG00000036550",11255.7884185991,0.490921038115254,0.0137126409709333,0,1,1
"ENSMUSG00000074136",78.5127984854028,0.188592970411831,0.164189288022896,0,1,1
"ENSMUSG00000061104",6909.1572933329,0.396117689124232,0.0174819903055189,0,1,1
"ENSMUSG00000036534",3510.72213158101,-0.893397148121799,0.0267704590395548,0,1,1
"ENSMUSG00000031672",5902.68906637285,0.272785006476561,0.0189156883662811,0,1,1
"ENSMUSG00000110715",952.753055284796,0.461201828579664,0.0471076669491411,0,1,1
"ENSMUSG00000081111",5813.40945175356,1.08963889751214,0.0196899938706394,4.55251017857372,5.30095953737475e-06,4.24929783549521e-05
"ENSMUSG00000109645",244.59927280224,0.497912037841351,0.0930278202721573,0,1,1
"ENSMUSG00000110194",1005.13392724041,0.90458778302578,0.0466877793156305,0,1,1
"ENSMUSG00000062991",10427.7195400239,-0.244193072277693,0.0145181036024674,0,1,1
"ENSMUSG00000083557",576.772221435915,0.583821937937526,0.0607040706805651,0,1,1
"ENSMUSG00000086842",282.829619997409,1.18469496928332,0.0900502718625852,2.05102067393158,0.0402649334753236,0.232206050863178
"ENSMUSG00000071041",7047.43344753709,0.85295516521173,0.0175752442520118,0,1,1
"ENSMUSG00000110069",620.442879621489,0.838427007685108,0.0591806300914445,0,1,1
"ENSMUSG00000031583",2189.32490070141,0.346291533419467,0.0310500664421695,0,1,1
"ENSMUSG00000063696",30202.5785553189,0.216440090782241,0.00836870439831641,0,1,1
"ENSMUSG00000049184",456.819547878789,-0.447681245817115,0.0704983119120067,0,1,1
"ENSMUSG00000109750",36.7380944513303,3.41127788752698,0.386938046660671,6.23168982305214,4.61430418828551e-10,4.69193052486452e-09
"ENSMUSG00000009628",266.859993212004,-1.81914270150507,0.114738439592932,-7.13921772346927,9.38635597464635e-13,1.06770568585043e-11
"ENSMUSG00000009630",5804.3269374398,-0.00650430602235235,0.0192070011712265,0,1,1
"ENSMUSG00000052906",1358.34915498946,0.362865741618031,0.0394204113697412,0,1,1
"ENSMUSG00000031584",4853.24829533008,0.635552631139726,0.0209615786203777,0,1,1
"ENSMUSG00000025812",7862.59930370281,-0.709951747543666,0.0174704583097481,0,1,1
"ENSMUSG00000031585",2005.38070038007,0.522567431005457,0.0325056844147252,0,1,1
"ENSMUSG00000035824",1718.29457790791,-0.983186989762497,0.0387585373068494,0,1,1
"ENSMUSG00000025810",11043.8124442061,-1.22237373984119,0.0158794721186577,-14.0038496355246,1.4765117161237e-44,3.82855736017905e-43
"ENSMUSG00000054400",988.375820553616,-0.496689879871007,0.0481495367182319,0,1,1
"ENSMUSG00000031586",55.6075196654602,-1.49352001801266,0.235061154452837,-2.09953881644736,0.035769429797896,0.208149043510266
"ENSMUSG00000031875",4699.7467034501,-0.999519167540468,0.0234927228349908,0,1,1
"ENSMUSG00000096188",4642.97404868525,0.503654602706862,0.0213549541013121,0,1,1
"ENSMUSG00000031516",2200.39282399206,-0.395252232689247,0.0319735729105324,0,1,1
"ENSMUSG00000063412",4215.86786264436,1.01683317261967,0.0229826614659694,0.732429211673151,0.463906634514019,1
"ENSMUSG00000031513",3531.93073651399,-0.181539527811213,0.0248437974587569,0,1,1
"ENSMUSG00000035770",7059.79948418565,-0.456461669667434,0.0179480833324391,0,1,1
"ENSMUSG00000110630",150.55955523778,-0.460688729693824,0.122946512351401,0,1,1
"ENSMUSG00000031532",10438.2686708403,-0.73054416071592,0.015200449524335,0,1,1
"ENSMUSG00000109580",48.0712069003663,5.30784697818187,0.600797233145549,7.17021773823358,7.48785779472283e-13,8.57372073696745e-12
"ENSMUSG00000031527",5940.65886629292,0.799097340293711,0.0190839146471919,0,1,1
"ENSMUSG00000070056",4974.83919570057,-0.11527645953156,0.0208536664684679,0,1,1
"ENSMUSG00000031878",2926.3250346621,-0.192996955689917,0.0273130350873942,0,1,1
"ENSMUSG00000098181",3655.1468867525,2.03309262563039,0.0282244361655727,36.6027728444235,2.58385361317181e-293,2.78398190234108e-291
"ENSMUSG00000050271",1616.00499197404,-0.382867740932681,0.0372702714672043,0,1,1
"ENSMUSG00000031883",53.4420028356333,-0.0117877321694893,0.200205903760101,0,1,1
"ENSMUSG00000048371",457.067741952713,-0.133551614955891,0.068866301859473,0,1,1
"ENSMUSG00000039633",899.156830335073,-0.923036273637842,0.0531166302468495,0,1,1
"ENSMUSG00000098154",76.4887574563224,3.68335754630676,0.28918234277702,9.27911960508535,1.70884677001376e-20,2.58894016763569e-19
"ENSMUSG00000031880",656.174166244131,0.196440779764307,0.0567866909563095,0,1,1
"ENSMUSG00000031523",3293.50284325192,0.455627181376444,0.0253351976841521,0,1,1
"ENSMUSG00000031879",3108.52080848445,-0.036470657441029,0.0262790636340212,0,1,1
"ENSMUSG00000074384",230.388373138705,-0.428535252971253,0.0990991170449385,0,1,1
"ENSMUSG00000109932",67.1400371278583,3.26832008785796,0.275469138586746,8.2343891569678,1.80476124426042e-16,2.39718172313825e-15
"ENSMUSG00000109795",67.5370440739377,0.531354573815366,0.177160215727764,0,1,1
"ENSMUSG00000081316",71.4826566300353,0.338709494300078,0.171835319492615,0,1,1
"ENSMUSG00000110118",943.44642955531,0.102767858798824,0.0474593994437876,0,1,1
"ENSMUSG00000089748",247.217280100292,0.552653932838219,0.0926440109629501,0,1,1
"ENSMUSG00000039478",347.375464122086,-0.361036501038074,0.0802408813007357,0,1,1
"ENSMUSG00000031886",4072.71715703824,-2.14991779922582,0.0316859998574523,-36.2910371898955,2.24049455770737e-288,2.38440853328526e-286
"ENSMUSG00000039470",1297.187268989,0.71431053335141,0.0406701383450824,0,1,1
"ENSMUSG00000062826",380.70707137397,-2.04804843756663,0.101163837491866,-10.3599118375764,3.77309649839002e-25,6.61130353106785e-24
"ENSMUSG00000031877",5010.04279919458,-2.14631508011673,0.028543959837923,-40.1596375073986,0,0
"ENSMUSG00000031601",3957.96227800287,-0.0381719131716977,0.0232908706410431,0,1,1
"ENSMUSG00000031600",4001.57564958565,-0.172661627703955,0.0233278674166595,0,1,1
"ENSMUSG00000110502",369.490977820984,1.79936572944324,0.0853035119190449,9.37084196723178,7.19562013451783e-21,1.09975702619807e-19
"ENSMUSG00000039431",155.809601366877,-0.946692746093612,0.128030285372441,0,1,1
"ENSMUSG00000109658",303.53771276025,-1.07776183123077,0.0935487070534023,-0.831244318388965,0.405835623121747,1
"ENSMUSG00000110370",553.42848368074,0.0877478665145441,0.0619925105466374,0,1,1
"ENSMUSG00000110032",1174.12934013803,0.182322673584216,0.0424629112669953,0,1,1
"ENSMUSG00000098050",148.902655008149,-2.66537043557843,0.188980661457821,-8.81238547230998,1.22510520415788e-18,1.75926324308996e-17
"ENSMUSG00000031885",8718.22657740657,0.0856888105474693,0.0156206890892596,0,1,1
"ENSMUSG00000031596",8810.53907459626,-2.75047773766301,0.0251402195535703,-69.628577981707,0,0
"ENSMUSG00000031595",323.319455982239,-2.53697230444528,0.123954153769543,-12.3995223855332,2.62885824637421e-35,5.85401848521867e-34
"ENSMUSG00000031889",1718.45124571247,-0.296948632519832,0.0358968185933032,0,1,1
"ENSMUSG00000069920",420.289998592874,0.0899828743873881,0.0711321888725731,0,1,1
"ENSMUSG00000031887",2413.47109402514,-0.19044785216748,0.0300704511794793,0,1,1
"ENSMUSG00000033313",1158.3633671371,0.0312809085411644,0.0429304971011339,0,1,1
"ENSMUSG00000045636",3503.83114458475,-1.63192458742471,0.0304379995022252,-20.7610420447806,9.74309824828283e-96,4.3672745558905e-94
"ENSMUSG00000033249",1042.99481269449,-0.734303770892062,0.0481072982129132,0,1,1
"ENSMUSG00000014776",44.1652432527772,-1.02189899441413,0.243152129080477,-0.0900629350725708,0.928237203007756,1
"ENSMUSG00000014837",431.102908599192,0.918776717481821,0.0713566478603998,0,1,1
"ENSMUSG00000110611",50.680074046365,0.144937772397357,0.204544913231899,0,1,1
"ENSMUSG00000043251",540.705587989929,-0.838973899535022,0.0677118296866786,0,1,1
"ENSMUSG00000014859",4286.63348225761,0.415108179640608,0.0221973979604845,0,1,1
"ENSMUSG00000014791",267.834489203593,-0.529472574808647,0.0927941869643524,0,1,1
"ENSMUSG00000041679",79.2299602510142,0.300029021464112,0.163234691906169,0,1,1
"ENSMUSG00000014856",1767.09324719676,-0.127240546562406,0.035012094492249,0,1,1
"ENSMUSG00000014778",4016.51890301861,0.138913008037839,0.0229801401353087,0,1,1
"ENSMUSG00000014786",1290.17296174727,1.06595811691639,0.0417108959936544,1.58131623272787,0.113805749848078,0.614820411901158
"ENSMUSG00000014782",298.073587474973,1.03294205989335,0.0865426746379788,0.380645271609049,0.703466483783189,1
"ENSMUSG00000014846",172.870867788751,-0.998672277835318,0.122474901955624,0,1,1
"ENSMUSG00000039199",1892.83882314976,-0.971381312693154,0.0368644948976507,0,1,1
"ENSMUSG00000013160",10807.3084434127,-0.777972344135118,0.0150268917394018,0,1,1
"ENSMUSG00000003573",12794.573815199,-1.11010038574081,0.0144833003384532,-7.60188514826938,2.91847698267132e-14,3.56025458638533e-13
"ENSMUSG00000057788",2078.78067976601,0.408293202854938,0.0318732714758195,0,1,1
"ENSMUSG00000055681",4644.63287674435,0.149564813835989,0.0213646216729011,0,1,1
"ENSMUSG00000058301",7882.53785834387,0.531354505919034,0.0163991321330305,0,1,1
"ENSMUSG00000031849",36.7868835118922,1.14730478864166,0.248802730023123,0.592054551121548,0.553814059675214,1
"ENSMUSG00000003575",2737.25334109848,0.0854792127391029,0.027877049965803,0,1,1
"ENSMUSG00000055707",15196.2925102514,-1.36417350873517,0.0138792070364032,-26.2387835111901,9.59821222631629e-152,6.189598047952e-150
"ENSMUSG00000007888",4588.77639564631,0.808490238680846,0.0217247585506192,0,1,1
"ENSMUSG00000058833",2664.55340364487,0.485282506941998,0.02817968091307,0,1,1
"ENSMUSG00000090137",1655.58663397329,0.829428790762214,0.0362102012505271,0,1,1
"ENSMUSG00000055553",1650.42270487163,-0.658994356654289,0.037904618966576,0,1,1
"ENSMUSG00000019428",14386.981753331,0.111095320915532,0.0121513428610762,0,1,1
"ENSMUSG00000070002",4313.81275763208,-0.89391266792472,0.0241521505488584,0,1,1
"ENSMUSG00000019139",5688.26594649961,0.799762839727114,0.0195033782493741,0,1,1
"ENSMUSG00000070003",5898.29353378783,-0.162886335834701,0.0192033794361524,0,1,1
"ENSMUSG00000110030",96.2680549878419,-0.380772679618891,0.1526733723195,0,1,1
"ENSMUSG00000038508",7827.55891886044,-0.566749062654685,0.0172310463398938,0,1,1
"ENSMUSG00000056204",8363.6712475838,-0.570390232051691,0.0166760290042954,0,1,1
"ENSMUSG00000031848",6083.97677095845,0.433545765329428,0.0186358272854843,0,1,1
"ENSMUSG00000035559",2865.68515418502,0.0186588202422625,0.0273075376230216,0,1,1
"ENSMUSG00000031834",13382.0518541215,-0.437515462375575,0.0130141192522358,0,1,1
"ENSMUSG00000031833",4005.46024462884,-0.0125965943776472,0.0231267728318168,0,1,1
"ENSMUSG00000002910",619.910573475252,-1.71856980118493,0.0736754027874023,-9.75318456362477,1.78770501953655e-22,2.90912935965295e-21
"ENSMUSG00000002908",71.0905410648951,-1.45414581109443,0.20633340164003,-2.20102905048179,0.0277339673282161,0.162919448439744
"ENSMUSG00000007721",5347.15724384602,0.395958645670496,0.0198718430872552,0,1,1
"ENSMUSG00000000792",63.2084561047534,1.09839516672085,0.188970317138193,0.52069112340482,0.602581959016113,1
"ENSMUSG00000045128",12333.0638419103,0.177427328586186,0.0131037852585737,0,1,1
"ENSMUSG00000019261",5060.06262383163,-0.261583382350675,0.020866053815371,0,1,1
"ENSMUSG00000074252",27.1271485159495,0.628909934489915,0.280303775687889,0,1,1
"ENSMUSG00000110664",146.674317584767,-0.600435323839032,0.126323874120949,0,1,1
"ENSMUSG00000035439",2879.13731534496,0.825736276186759,0.0274528090295742,0,1,1
"ENSMUSG00000002395",3755.68301119194,-0.670635862908005,0.0251610973732113,0,1,1
"ENSMUSG00000002396",1344.21755314294,-0.075507326409997,0.0400351979360003,0,1,1
"ENSMUSG00000002393",5293.60800487621,0.0598912723747782,0.020062586058518,0,1,1
"ENSMUSG00000031820",8048.03498940934,-0.331698521789691,0.0166320617102557,0,1,1
"ENSMUSG00000046295",894.602452618356,3.31517611309024,0.0764108352110471,30.2990551889102,1.17967243617408e-201,9.25962794131755e-200
"ENSMUSG00000007950",7201.33459793678,-0.0582643572493497,0.0172831339408498,0,1,1
"ENSMUSG00000034880",2927.9874688825,-0.406708189669837,0.0277451277380416,0,1,1
"ENSMUSG00000074247",8521.25541068618,-0.464529312908093,0.0163489648765653,0,1,1
"ENSMUSG00000034863",6944.45037051797,-0.373818580984502,0.0179658210495676,0,1,1
"ENSMUSG00000007610",2275.50209882948,0.0616332529362332,0.0305979748868988,0,1,1
"ENSMUSG00000034845",111.843763127461,0.831111266795721,0.139328413043276,0,1,1
"ENSMUSG00000046718",4262.89466538583,-0.0608623447122934,0.0224658992469778,0,1,1
"ENSMUSG00000031813",3799.86705260982,-0.130533327055977,0.0238806914265388,0,1,1
"ENSMUSG00000031808",1829.72305378519,-0.958791638222814,0.0374263557128497,0,1,1
"ENSMUSG00000031807",5250.35648959977,-0.664887195543319,0.0212664577840506,0,1,1
"ENSMUSG00000043243",605.746017181809,-2.1379029035644,0.0819235995070476,-13.889805994993,7.30328652050324e-44,1.88246822096835e-42
"ENSMUSG00000034807",9782.36613871849,-0.0962786114151358,0.0148568291761867,0,1,1
"ENSMUSG00000034799",334.612919522766,-1.37435787273357,0.0937015037783479,-3.9952173405788,6.46349307943355e-05,0.000477115806165676
"ENSMUSG00000031805",1517.88011388221,-2.13601599076846,0.0517297542624426,-21.9605912876574,6.86006081473954e-107,3.34273806048558e-105
"ENSMUSG00000079019",45.4580909832535,-5.12399455024487,0.727758593033596,-5.66670677573777,1.45568137596996e-08,1.36495701778113e-07
"ENSMUSG00000110438",97.8901976899037,1.74528540016256,0.164325561330012,4.53541977359091,5.74890282997311e-06,4.59991777636271e-05
"ENSMUSG00000110569",777.513016881742,0.138588422904772,0.0522300241317827,0,1,1
"ENSMUSG00000109601",61.2124781416584,0.587142356450269,0.186354738902573,0,1,1
"ENSMUSG00000118664",5626.39320008296,0.17704412461649,0.0194001970604523,0,1,1
"ENSMUSG00000047866",6447.62282540821,-0.431325429211526,0.0187379014026104,0,1,1
"ENSMUSG00000036840",2073.3643078193,-1.04940642476839,0.035637093368132,-1.38637638760332,0.165632002675926,0.87252303383519
"ENSMUSG00000074178",446.545120619298,-1.37612480518818,0.0811382960287675,-4.63560148040108,3.55901065968792e-06,2.87823580016813e-05
"ENSMUSG00000031652",12861.3580478723,-0.649628472030555,0.0135645493907042,0,1,1
"ENSMUSG00000109706",319.715884711069,3.40269754915218,0.130860198468746,18.3607970740318,2.70605971376147e-75,1.00950576031441e-73
"ENSMUSG00000074412",3192.62749746452,0.551338365286451,0.0257795127385039,0,1,1
"ENSMUSG00000031565",13017.4190563622,-0.897913855545912,0.0139117041629822,0,1,1
"ENSMUSG00000037363",446.046286780981,-1.872653502951,0.0897992922692396,-9.71782160971355,2.53138937973265e-22,4.09245215006731e-21
"ENSMUSG00000054823",9863.38313865502,-0.546345545625049,0.0153179744104438,0,1,1
"ENSMUSG00000031570",1750.89731280283,0.094692861700679,0.0348459994771052,0,1,1
"ENSMUSG00000037316",1404.13473786365,0.0962966374405588,0.0389096991116743,0,1,1
"ENSMUSG00000031838",2637.41904280634,-0.281277597897636,0.0289424988045802,0,1,1
"ENSMUSG00000031840",565.059221874087,-0.788454302840408,0.0658022347348474,0,1,1
"ENSMUSG00000061313",2622.63245717794,-0.332696437684729,0.0291370302970419,0,1,1
"ENSMUSG00000071076",16546.6263525246,-0.82342953950274,0.0122159805771875,0,1,1
"ENSMUSG00000037296",1192.12120487187,0.240625680282346,0.0421034169833613,0,1,1
"ENSMUSG00000031574",273.539471491385,-0.924022340912302,0.0963158184770468,0,1,1
"ENSMUSG00000031575",6095.36665214928,0.268320100369556,0.0186150381439798,0,1,1
"ENSMUSG00000111594",90.1569256019174,0.569186634496051,0.153476887160135,0,1,1
"ENSMUSG00000047264",3199.36940322529,-0.746141220072836,0.0275077170629913,0,1,1
"ENSMUSG00000004567",7246.87905544512,-1.12353899684188,0.0192854013009524,-6.40582972135416,1.49553803861037e-10,1.54699453522803e-09
"ENSMUSG00000004565",3865.45330161993,-0.401100062688982,0.0241358387970043,0,1,1
"ENSMUSG00000066902",358.912872965423,-0.37109016624082,0.0790059682489635,0,1,1
"ENSMUSG00000019470",4847.38805520621,-0.328927940815428,0.0214257721985475,0,1,1
"ENSMUSG00000087687",752.535550581982,-0.514808697107748,0.0552787140210963,0,1,1
"ENSMUSG00000004626",1174.70322302225,-0.321885386971761,0.0434991951734547,0,1,1
"ENSMUSG00000040236",2425.44207042278,-0.0135241531887791,0.0297207185329579,0,1,1
"ENSMUSG00000074485",83.1615412741191,1.50191078494756,0.172192513527611,2.91482349996059,0.00355889751705824,0.023139503458924
"ENSMUSG00000031967",4961.35074229575,0.631843254897734,0.0207293158920587,0,1,1
"ENSMUSG00000031970",129.253247434853,-0.0564904599809915,0.1289903443282,0,1,1
"ENSMUSG00000031562",1684.90491669458,0.723103782427708,0.035699301453702,0,1,1
"ENSMUSG00000034189",2628.58807923012,-0.363973768353871,0.0291771600957237,0,1,1
"ENSMUSG00000031832",1097.15153160527,-0.573271351845715,0.0460547996364912,0,1,1
"ENSMUSG00000081378",1657.56858040339,0.916334775930145,0.0363848224749488,0,1,1
"ENSMUSG00000034105",1812.3135694778,-0.908843723897335,0.0373393782802432,0,1,1
"ENSMUSG00000031827",881.54910148514,0.259307681460389,0.0489514461060238,0,1,1
"ENSMUSG00000031828",28.0601925183852,-0.28011637208685,0.28056808670509,0,1,1
"ENSMUSG00000031826",4225.0861751536,0.557130371193191,0.0224128177447799,0,1,1
"ENSMUSG00000031823",4189.21353747904,0.0569132655330117,0.0225547215438055,0,1,1
"ENSMUSG00000031824",655.561919671052,-0.520488408657843,0.0592595800957132,0,1,1
"ENSMUSG00000097960",211.864720119623,0.537927188311881,0.100039926712278,0,1,1
"ENSMUSG00000031822",3179.95840696404,-0.44547920273366,0.0267152070807302,0,1,1
"ENSMUSG00000031821",2564.93666592136,1.30711888080609,0.0302855065827687,10.1407873091623,3.64152715074156e-24,6.20526242474595e-23
"ENSMUSG00000043687",125.583892018665,-0.472984382238725,0.134772805613125,0,1,1
"ENSMUSG00000031819",4199.24826820684,0.292942959931236,0.0224231543811224,0,1,1
"ENSMUSG00000031818",28011.9695350612,-0.334460467361222,0.00891772176606372,0,1,1
"ENSMUSG00000097895",71.2808059262036,-0.638570414921686,0.181968972540525,0,1,1
"ENSMUSG00000042812",381.260746124608,0.881296995151683,0.0756920027982721,0,1,1
"ENSMUSG00000031816",2537.10960022192,-0.0376031712649059,0.0290896100824395,0,1,1
"ENSMUSG00000046714",3798.43954828901,-0.703256210503751,0.0251148492912254,0,1,1
"ENSMUSG00000097084",2873.50582852008,-1.32776577684294,0.0317069136635666,-10.33735986797,4.77511683771537e-25,8.35019675240409e-24
"ENSMUSG00000052934",3106.45415499539,-0.44654109937542,0.0270320307540871,0,1,1
"ENSMUSG00000097987",335.255032242475,1.04014997831742,0.0816502369831782,0.491731313966558,0.622909298364102,1
"ENSMUSG00000031812",10123.8127397691,-1.16029993190069,0.0164144608692248,-9.76577501861382,1.5790005555977e-22,2.57675659811414e-21
"ENSMUSG00000040263",3593.98833855,0.377453077339607,0.0242362087931158,0,1,1
"ENSMUSG00000110631",475.421213495238,0.998090208227982,0.068338548155062,0,1,1
"ENSMUSG00000040010",5005.3168488985,2.21666132792753,0.024969014119482,48.726846887328,0,0
"ENSMUSG00000025316",2814.25624914576,-0.270769350516273,0.0279972293816135,0,1,1
"ENSMUSG00000091952",976.91578169782,1.08560355341675,0.0480143617871091,1.78287392002224,0.0746068293380609,0.413087988677735
"ENSMUSG00000043903",1569.33142324785,0.702290881479721,0.036956830153498,0,1,1
"ENSMUSG00000049577",4718.60866684399,-0.417112725199631,0.0218757365883565,0,1,1
"ENSMUSG00000109957",37.1235155548866,-1.53903460760594,0.290251424603458,-1.85712992913773,0.0632926710582971,0.354059324362554
"ENSMUSG00000017478",6367.19618557936,0.127283296259024,0.0182571522359545,0,1,1
"ENSMUSG00000006517",2255.66242639488,0.175294278502066,0.0306402155242549,0,1,1
"ENSMUSG00000006587",63.1389410496149,-0.698071416186511,0.19467515610198,0,1,1
"ENSMUSG00000014470",2728.66760804473,-0.541265640876238,0.0291071969094178,0,1,1
"ENSMUSG00000049482",1465.30937017744,0.593882848224091,0.0380964781165836,0,1,1
"ENSMUSG00000014444",23618.6203007794,-0.424589998763629,0.00978514086874003,0,1,1
"ENSMUSG00000006585",6349.27126546136,0.530916063722521,0.0182719299202436,0,1,1
"ENSMUSG00000006589",11765.5446905112,0.00980311669531717,0.0134821178019887,0,1,1
"ENSMUSG00000015027",1390.03480524441,0.245467433847143,0.0389888638643256,0,1,1
"ENSMUSG00000015013",2134.74993098898,-0.546991844107664,0.032927166743146,0,1,1
"ENSMUSG00000006362",563.365761036242,-2.86979612605907,0.10273565173492,-18.2000707104437,5.15412123359272e-74,1.89424875082909e-72
"ENSMUSG00000085917",593.886525689465,1.13469124092077,0.0618507212469745,2.17768262366643,0.0294296734508604,0.172471805862188
"ENSMUSG00000015016",1056.56656318979,0.313519526031194,0.0446978497950545,0,1,1
"ENSMUSG00000095762",3901.13335349154,-0.452126755743391,0.0241345549299236,0,1,1
"ENSMUSG00000035569",13978.6622132748,0.0172962546594265,0.0123654540934363,0,1,1
"ENSMUSG00000000738",5695.29080386187,0.098084675098236,0.0193192828583358,0,1,1
"ENSMUSG00000000740",7090.47306098448,0.50252664408299,0.0172804494396428,0,1,1
"ENSMUSG00000110537",101.441248990392,1.53378129416429,0.156566965096496,3.40928428826161,0.000651335656816502,0.00446766296512291
"ENSMUSG00000000743",6644.28194173912,-0.236698940195222,0.0181782150283564,0,1,1
"ENSMUSG00000069862",6004.20227610885,0.290210167264064,0.0187527831310724,0,1,1
"ENSMUSG00000048478",169.231378519192,0.467628942335505,0.111784142855341,0,1,1
"ENSMUSG00000033862",1811.94578606852,-0.30758305794681,0.0349863720317682,0,1,1
"ENSMUSG00000033594",421.70848751046,-0.83573575327117,0.0766393931897269,0,1,1
"ENSMUSG00000001062",1907.87720901337,-0.262417522058358,0.0339830330562147,0,1,1
"ENSMUSG00000001065",2331.12493524759,-0.556643979209726,0.0315410374092114,0,1,1
